question,worker,answer
20714_clueweb09-en0035-08-17205,w589,2
20714_clueweb09-en0004-25-41470,w589,2
20714_clueweb09-en0036-37-32749,w589,2
20714_clueweb09-en0034-07-03720,w589,2
20714_clueweb09-en0033-92-27705,w685,2
20714_clueweb09-en0035-08-17205,w685,1
20714_clueweb09-en0004-25-41470,w685,2
20714_clueweb09-en0036-37-32749,w685,1
20714_clueweb09-en0034-07-03720,w685,2
20714_clueweb09-en0033-92-27705,w675,0
20714_clueweb09-en0035-08-17205,w675,0
20714_clueweb09-en0004-25-41470,w675,0
20714_clueweb09-en0036-37-32749,w675,0
20714_clueweb09-en0034-07-03720,w675,0
20714_clueweb09-en0033-92-27705,w695,0
20714_clueweb09-en0035-08-17205,w695,0
20714_clueweb09-en0004-25-41470,w695,0
20714_clueweb09-en0036-37-32749,w695,0
20714_clueweb09-en0034-07-03720,w695,0
20714_clueweb09-en0039-45-14592,w674,2
20714_clueweb09-en0011-90-32119,w674,2
20714_clueweb09-en0037-29-28248,w674,2
20714_clueweb09-en0042-35-00620,w674,1
20714_clueweb09-en0041-67-29837,w674,2
20714_clueweb09-en0039-45-14592,w684,0
20714_clueweb09-en0011-90-32119,w684,0
20714_clueweb09-en0037-29-28248,w684,0
20714_clueweb09-en0042-35-00620,w684,0
20714_clueweb09-en0041-67-29837,w684,3
20714_clueweb09-en0039-45-14592,w721,1
20714_clueweb09-en0011-90-32119,w721,2
20714_clueweb09-en0037-29-28248,w721,0
20714_clueweb09-en0042-35-00620,w721,0
20714_clueweb09-en0041-67-29837,w721,1
20714_clueweb09-en0039-45-14592,w680,1
20714_clueweb09-en0011-90-32119,w680,1
20714_clueweb09-en0037-29-28248,w680,1
20714_clueweb09-en0042-35-00620,w680,1
20714_clueweb09-en0041-67-29837,w680,1
20714_clueweb09-en0039-45-14592,w675,0
20714_clueweb09-en0011-90-32119,w675,0
20714_clueweb09-en0037-29-28248,w675,0
20714_clueweb09-en0042-35-00620,w675,0
20714_clueweb09-en0061-85-01896,w385,1
20714_clueweb09-en0055-24-08290,w385,0
20714_clueweb09-en0007-35-15032,w385,0
20714_clueweb09-en0050-15-04552,w385,0
20714_clueweb09-en0061-02-07249,w385,0
20714_clueweb09-en0061-85-01896,w158,1
20714_clueweb09-en0055-24-08290,w158,0
20714_clueweb09-en0007-35-15032,w158,0
20714_clueweb09-en0050-15-04552,w158,0
20714_clueweb09-en0061-02-07249,w158,1
20714_clueweb09-en0061-85-01896,w674,2
20714_clueweb09-en0055-24-08290,w674,2
20714_clueweb09-en0007-35-15032,w674,1
20714_clueweb09-en0050-15-04552,w674,1
20714_clueweb09-en0061-02-07249,w674,2
20714_clueweb09-en0061-85-01896,w679,2
20714_clueweb09-en0055-24-08290,w679,0
20714_clueweb09-en0007-35-15032,w679,0
20714_clueweb09-en0050-15-04552,w679,0
20714_clueweb09-en0061-02-07249,w679,0
20714_clueweb09-en0061-85-01896,w589,2
20714_clueweb09-en0055-24-08290,w589,1
20714_clueweb09-en0007-35-15032,w589,1
20714_clueweb09-en0050-15-04552,w589,2
20714_clueweb09-en0061-02-07249,w589,2
20714_clueweb09-en0009-33-51212,w686,3
20714_clueweb09-en0076-17-03864,w686,1
20714_clueweb09-en0076-98-41026,w686,1
20714_clueweb09-en0077-28-08164,w686,2
20714_clueweb09-en0075-27-22288,w686,2
20714_clueweb09-en0009-33-51212,w118,3
20714_clueweb09-en0076-17-03864,w118,0
20714_clueweb09-en0076-98-41026,w118,0
20714_clueweb09-en0077-28-08164,w118,1
20714_clueweb09-en0075-27-22288,w118,0
20714_clueweb09-en0009-33-51212,w588,3
20714_clueweb09-en0076-17-03864,w588,0
20714_clueweb09-en0076-98-41026,w588,0
20714_clueweb09-en0077-28-08164,w588,0
20714_clueweb09-en0075-27-22288,w588,0
20714_clueweb09-en0009-33-51212,w423,3
20714_clueweb09-en0076-17-03864,w423,0
20714_clueweb09-en0076-98-41026,w423,0
20714_clueweb09-en0077-28-08164,w423,0
20714_clueweb09-en0075-27-22288,w423,0
20714_clueweb09-en0009-33-51212,w693,3
20714_clueweb09-en0076-17-03864,w693,0
20714_clueweb09-en0076-98-41026,w693,0
20714_clueweb09-en0077-28-08164,w693,1
20714_clueweb09-en0075-27-22288,w693,0
20714_clueweb09-en0077-28-08165,w118,1
20714_clueweb09-en0079-39-40537,w118,0
20714_clueweb09-en0000-29-03049,w118,0
20714_clueweb09-en0080-73-11432,w118,0
20714_clueweb09-en0089-13-22789,w118,0
20714_clueweb09-en0077-28-08165,w589,2
20714_clueweb09-en0079-39-40537,w589,2
20714_clueweb09-en0000-29-03049,w589,0
20714_clueweb09-en0080-73-11432,w589,0
20714_clueweb09-en0089-13-22789,w589,2
20714_clueweb09-en0077-28-08165,w682,0
20714_clueweb09-en0079-39-40537,w682,1
20714_clueweb09-en0000-29-03049,w682,1
20714_clueweb09-en0080-73-11432,w682,0
20714_clueweb09-en0089-13-22789,w682,1
20714_clueweb09-en0077-28-08165,w675,0
20714_clueweb09-en0079-39-40537,w675,0
20714_clueweb09-en0000-29-03049,w675,0
20714_clueweb09-en0080-73-11432,w675,0
20714_clueweb09-en0089-13-22789,w675,0
20714_clueweb09-en0077-28-08165,w495,2
20714_clueweb09-en0079-39-40537,w495,2
20714_clueweb09-en0000-29-03049,w495,2
20714_clueweb09-en0080-73-11432,w495,2
20714_clueweb09-en0089-13-22789,w495,2
20714_clueweb09-en0117-30-31578,w588,1
20714_clueweb09-en0114-34-02282,w588,0
20714_clueweb09-en0115-13-24115,w588,2
20714_clueweb09-en0009-33-82652,w588,3
20714_clueweb09-en0113-34-10949,w588,0
20714_clueweb09-en0117-30-31578,w680,1
20714_clueweb09-en0114-34-02282,w680,2
20714_clueweb09-en0115-13-24115,w680,2
20714_clueweb09-en0009-33-82652,w680,1
20714_clueweb09-en0113-34-10949,w680,1
20714_clueweb09-en0117-30-31578,w682,0
20714_clueweb09-en0114-34-02282,w682,1
20714_clueweb09-en0115-13-24115,w682,1
20714_clueweb09-en0009-33-82652,w682,3
20714_clueweb09-en0113-34-10949,w682,0
20714_clueweb09-en0117-30-31578,w675,0
20714_clueweb09-en0114-34-02282,w675,0
20714_clueweb09-en0115-13-24115,w675,0
20714_clueweb09-en0009-33-82652,w675,0
20714_clueweb09-en0113-34-10949,w675,0
20714_clueweb09-en0117-30-31578,w685,2
20714_clueweb09-en0114-34-02282,w685,1
20714_clueweb09-en0115-13-24115,w685,1
20714_clueweb09-en0009-33-82652,w685,1
20714_clueweb09-en0113-34-10949,w685,1
20714_clueweb09-en0123-65-18637,w688,0
20714_clueweb09-en0119-57-21631,w688,1
20714_clueweb09-en0118-93-23956,w688,0
20714_clueweb09-en0008-15-27380,w688,0
20714_clueweb09-en0118-93-24171,w688,0
20714_clueweb09-en0123-65-18637,w680,1
20714_clueweb09-en0119-57-21631,w680,3
20714_clueweb09-en0118-93-23956,w680,1
20714_clueweb09-en0008-15-27380,w680,1
20714_clueweb09-en0118-93-24171,w680,1
20714_clueweb09-en0123-65-18637,w675,0
20714_clueweb09-en0119-57-21631,w675,0
20714_clueweb09-en0118-93-23956,w675,0
20714_clueweb09-en0008-15-27380,w675,0
20714_clueweb09-en0123-65-18637,w682,0
20714_clueweb09-en0119-57-21631,w682,0
20714_clueweb09-en0118-93-23956,w682,0
20714_clueweb09-en0008-15-27380,w682,0
20714_clueweb09-en0118-93-24171,w682,0
20714_clueweb09-en0123-65-18637,w118,0
20714_clueweb09-en0119-57-21631,w118,1
20714_clueweb09-en0118-93-23956,w118,0
20714_clueweb09-en0008-15-27380,w118,1
20714_clueweb09-en0118-93-24171,w118,0
20714_clueweb09-en0009-33-08922,w495,3
20714_clueweb09-en0133-69-41166,w495,2
20714_clueweb09-en0133-74-38999,w495,2
20714_clueweb09-en0132-28-52391,w495,1
20714_clueweb09-en0129-09-06049,w495,2
20714_clueweb09-en0009-33-08922,w672,3
20714_clueweb09-en0133-69-41166,w672,2
20714_clueweb09-en0133-74-38999,w672,2
20714_clueweb09-en0132-28-52391,w672,2
20714_clueweb09-en0129-09-06049,w672,2
20714_clueweb09-en0009-33-08922,w675,0
20714_clueweb09-en0133-69-41166,w675,0
20714_clueweb09-en0133-74-38999,w675,0
20714_clueweb09-en0132-28-52391,w675,0
20714_clueweb09-en0009-33-08922,w689,3
20714_clueweb09-en0133-69-41166,w689,1
20714_clueweb09-en0133-74-38999,w689,0
20714_clueweb09-en0132-28-52391,w689,0
20714_clueweb09-en0129-09-06049,w689,3
20714_clueweb09-en0009-33-08922,w153,3
20714_clueweb09-en0133-69-41166,w153,1
20714_clueweb09-en0133-74-38999,w153,0
20714_clueweb09-en0132-28-52391,w153,1
20714_clueweb09-enwp00-58-01093,w704,0
20714_clueweb09-enwp00-39-22846,w704,0
20714_clueweb09-enwp00-23-03406,w704,0
20714_clueweb09-enwp00-21-03463,w704,0
20714_clueweb09-en0009-33-95952,w704,3
20714_clueweb09-enwp00-58-01093,w680,0
20714_clueweb09-enwp00-39-22846,w680,1
20714_clueweb09-enwp00-23-03406,w680,0
20714_clueweb09-enwp00-21-03463,w680,0
20714_clueweb09-en0009-33-95952,w680,3
20714_clueweb09-enwp00-58-01093,w28,0
20714_clueweb09-enwp00-39-22846,w28,0
20714_clueweb09-enwp00-23-03406,w28,0
20714_clueweb09-enwp00-21-03463,w28,0
20714_clueweb09-en0009-33-95952,w28,3
20714_clueweb09-enwp00-58-01093,w675,0
20714_clueweb09-enwp00-39-22846,w675,0
20714_clueweb09-enwp00-23-03406,w675,0
20714_clueweb09-enwp00-21-03463,w675,0
20714_clueweb09-en0009-33-95952,w675,0
20714_clueweb09-enwp00-58-01093,w674,2
20714_clueweb09-enwp00-39-22846,w674,1
20714_clueweb09-enwp00-23-03406,w674,2
20714_clueweb09-enwp00-21-03463,w674,2
20714_clueweb09-en0009-33-95952,w674,3
20714_clueweb09-en0004-43-18182,w683,1
20714_clueweb09-enwp00-69-20032,w683,1
20714_clueweb09-enwp00-93-14152,w683,1
20714_clueweb09-enwp00-86-14604,w683,1
20714_clueweb09-enwp00-88-10682,w683,1
20714_clueweb09-en0004-43-18182,w592,0
20714_clueweb09-enwp00-69-20032,w592,0
20714_clueweb09-enwp00-93-14152,w592,0
20714_clueweb09-enwp00-86-14604,w592,0
20714_clueweb09-enwp00-88-10682,w592,0
20714_clueweb09-en0004-43-18182,w722,1
20714_clueweb09-enwp00-69-20032,w722,0
20714_clueweb09-enwp00-93-14152,w722,1
20714_clueweb09-enwp00-86-14604,w722,1
20714_clueweb09-enwp00-88-10682,w722,1
20714_clueweb09-en0004-43-18182,w121,0
20714_clueweb09-enwp00-69-20032,w121,0
20714_clueweb09-enwp00-93-14152,w121,0
20714_clueweb09-enwp00-86-14604,w121,0
20714_clueweb09-enwp00-88-10682,w121,0
20714_clueweb09-en0004-43-18182,w589,1
20714_clueweb09-enwp00-69-20032,w589,2
20714_clueweb09-enwp00-93-14152,w589,2
20714_clueweb09-enwp00-86-14604,w589,2
20714_clueweb09-enwp00-88-10682,w589,2
20714_clueweb09-enwp01-39-21787,w385,1
20714_clueweb09-enwp01-35-21357,w385,2
20714_clueweb09-enwp01-34-20659,w385,2
20714_clueweb09-en0006-08-10601,w385,3
20714_clueweb09-enwp01-36-05778,w385,0
20714_clueweb09-enwp01-39-21787,w707,2
20714_clueweb09-enwp01-35-21357,w707,2
20714_clueweb09-enwp01-34-20659,w707,2
20714_clueweb09-en0006-08-10601,w707,0
20714_clueweb09-enwp01-36-05778,w707,1
20714_clueweb09-enwp01-39-21787,w588,2
20714_clueweb09-enwp01-35-21357,w588,2
20714_clueweb09-enwp01-34-20659,w588,2
20714_clueweb09-en0006-08-10601,w588,0
20714_clueweb09-enwp01-36-05778,w588,0
20714_clueweb09-enwp01-39-21787,w589,2
20714_clueweb09-enwp01-35-21357,w589,2
20714_clueweb09-enwp01-34-20659,w589,2
20714_clueweb09-en0006-08-10601,w589,0
20714_clueweb09-enwp01-36-05778,w589,2
20714_clueweb09-enwp01-39-21787,w675,0
20714_clueweb09-enwp01-35-21357,w675,0
20714_clueweb09-enwp01-34-20659,w675,0
20714_clueweb09-en0006-08-10601,w675,0
20714_clueweb09-enwp01-36-05778,w675,0
20714_clueweb09-enwp01-43-20434,w704,2
20714_clueweb09-enwp01-46-22845,w704,2
20714_clueweb09-enwp01-26-11932,w704,1
20714_clueweb09-enwp01-48-20882,w704,2
20714_clueweb09-enwp01-46-22843,w704,2
20714_clueweb09-enwp01-43-20434,w683,2
20714_clueweb09-enwp01-46-22845,w683,2
20714_clueweb09-enwp01-26-11932,w683,1
20714_clueweb09-enwp01-48-20882,w683,2
20714_clueweb09-enwp01-46-22843,w683,2
20714_clueweb09-enwp01-43-20434,w723,0
20714_clueweb09-enwp01-46-22845,w723,0
20714_clueweb09-enwp01-26-11932,w723,0
20714_clueweb09-enwp01-48-20882,w723,0
20714_clueweb09-enwp01-46-22843,w723,0
20714_clueweb09-enwp01-43-20434,w680,2
20714_clueweb09-enwp01-46-22845,w680,2
20714_clueweb09-enwp01-26-11932,w680,2
20714_clueweb09-enwp01-48-20882,w680,2
20714_clueweb09-enwp01-46-22843,w680,2
20714_clueweb09-enwp01-43-20434,w589,2
20714_clueweb09-enwp01-46-22845,w589,2
20714_clueweb09-enwp01-26-11932,w589,1
20714_clueweb09-enwp01-48-20882,w589,2
20714_clueweb09-enwp01-46-22843,w589,2
20714_clueweb09-en0001-46-25150,w718,0
20714_clueweb09-enwp01-52-21545,w718,2
20714_clueweb09-enwp01-50-20822,w718,2
20714_clueweb09-enwp01-55-20717,w718,2
20714_clueweb09-enwp01-60-21228,w718,2
20714_clueweb09-en0001-46-25150,w683,1
20714_clueweb09-enwp01-52-21545,w683,2
20714_clueweb09-enwp01-50-20822,w683,2
20714_clueweb09-enwp01-55-20717,w683,2
20714_clueweb09-enwp01-60-21228,w683,2
20714_clueweb09-en0001-46-25150,w724,1
20714_clueweb09-enwp01-52-21545,w724,2
20714_clueweb09-enwp01-50-20822,w724,2
20714_clueweb09-enwp01-55-20717,w724,2
20714_clueweb09-enwp01-60-21228,w724,2
20714_clueweb09-en0001-46-25150,w691,1
20714_clueweb09-enwp01-52-21545,w691,1
20714_clueweb09-enwp01-50-20822,w691,1
20714_clueweb09-enwp01-55-20717,w691,1
20714_clueweb09-enwp01-60-21228,w691,1
20714_clueweb09-en0001-46-25150,w725,2
20714_clueweb09-enwp01-52-21545,w725,2
20714_clueweb09-enwp01-50-20822,w725,2
20714_clueweb09-enwp01-55-20717,w725,2
20714_clueweb09-enwp01-60-21228,w725,3
20714_clueweb09-enwp01-64-21585,w589,2
20714_clueweb09-enwp01-92-03493,w589,2
20714_clueweb09-en0003-75-20388,w589,2
20714_clueweb09-enwp02-00-10083,w589,2
20714_clueweb09-enwp01-62-20935,w589,2
20714_clueweb09-enwp01-64-21585,w153,1
20714_clueweb09-enwp01-92-03493,w153,0
20714_clueweb09-en0003-75-20388,w153,0
20714_clueweb09-enwp02-00-10083,w153,0
20714_clueweb09-enwp01-62-20935,w153,2
20714_clueweb09-enwp01-64-21585,w675,0
20714_clueweb09-enwp01-92-03493,w675,0
20714_clueweb09-enwp01-64-21585,w688,2
20714_clueweb09-enwp01-92-03493,w688,0
20714_clueweb09-en0003-75-20388,w688,0
20714_clueweb09-enwp02-00-10083,w688,0
20714_clueweb09-enwp01-62-20935,w688,2
20714_clueweb09-enwp01-64-21585,w690,1
20714_clueweb09-enwp01-92-03493,w690,0
20714_clueweb09-en0003-75-20388,w690,0
20714_clueweb09-enwp02-00-10083,w690,0
20714_clueweb09-enwp01-62-20935,w690,1
20714_clueweb09-enwp02-27-09797,w385,0
20714_clueweb09-enwp02-21-14604,w385,0
20714_clueweb09-enwp03-22-00906,w385,0
20714_clueweb09-en0005-14-11527,w385,0
20714_clueweb09-enwp03-20-14520,w385,0
20714_clueweb09-enwp02-27-09797,w726,0
20714_clueweb09-enwp02-21-14604,w726,1
20714_clueweb09-enwp03-22-00906,w726,0
20714_clueweb09-en0005-14-11527,w726,1
20714_clueweb09-enwp03-20-14520,w726,1
20714_clueweb09-enwp02-27-09797,w682,0
20714_clueweb09-enwp02-21-14604,w682,0
20714_clueweb09-enwp03-22-00906,w682,0
20714_clueweb09-en0005-14-11527,w682,0
20714_clueweb09-enwp03-20-14520,w682,0
20714_clueweb09-enwp02-27-09797,w715,0
20714_clueweb09-enwp02-21-14604,w715,0
20714_clueweb09-enwp03-22-00906,w715,0
20714_clueweb09-en0005-14-11527,w715,0
20714_clueweb09-enwp03-20-14520,w715,0
20714_clueweb09-enwp02-27-09797,w495,2
20714_clueweb09-enwp02-21-14604,w495,2
20714_clueweb09-enwp03-22-00906,w495,2
20714_clueweb09-en0005-14-11527,w495,2
20714_clueweb09-enwp03-20-14520,w495,2
20714_clueweb09-enwp03-39-13941,w592,0
20714_clueweb09-en0009-33-94142,w592,0
20714_clueweb09-enwp03-28-11810,w592,0
20714_clueweb09-enwp03-38-02157,w592,2
20714_clueweb09-en0009-33-55352,w592,3
20714_clueweb09-enwp03-39-13941,w680,2
20714_clueweb09-en0009-33-94142,w680,3
20714_clueweb09-enwp03-28-11810,w680,2
20714_clueweb09-enwp03-38-02157,w680,2
20714_clueweb09-en0009-33-55352,w680,3
20714_clueweb09-enwp03-39-13941,w682,0
20714_clueweb09-en0009-33-94142,w682,3
20714_clueweb09-enwp03-28-11810,w682,1
20714_clueweb09-enwp03-38-02157,w682,2
20714_clueweb09-en0009-33-55352,w682,3
20714_clueweb09-enwp03-39-13941,w28,0
20714_clueweb09-en0009-33-94142,w28,3
20714_clueweb09-enwp03-28-11810,w28,0
20714_clueweb09-enwp03-38-02157,w28,2
20714_clueweb09-en0009-33-55352,w28,3
20714_clueweb09-enwp03-39-13941,w589,0
20714_clueweb09-en0009-33-94142,w589,3
20714_clueweb09-enwp03-28-11810,w589,2
20714_clueweb09-enwp03-38-02157,w589,2
20714_clueweb09-en0009-33-55352,w589,3
20764_clueweb09-en0000-30-25479,w712,0
20764_clueweb09-en0000-38-08262,w712,1
20764_clueweb09-en0000-30-25482,w712,0
20764_clueweb09-en0000-92-25963,w712,1
20764_clueweb09-en0003-54-02873,w712,0
20764_clueweb09-en0000-30-25479,w677,0
20764_clueweb09-en0000-38-08262,w677,1
20764_clueweb09-en0000-30-25482,w677,1
20764_clueweb09-en0000-92-25963,w677,2
20764_clueweb09-en0003-54-02873,w677,2
20764_clueweb09-en0000-30-25479,w588,0
20764_clueweb09-en0000-38-08262,w588,1
20764_clueweb09-en0000-30-25482,w588,0
20764_clueweb09-en0000-92-25963,w588,0
20764_clueweb09-en0003-54-02873,w588,1
20764_clueweb09-en0000-30-25479,w683,0
20764_clueweb09-en0000-38-08262,w683,0
20764_clueweb09-en0000-30-25482,w683,0
20764_clueweb09-en0000-92-25963,w683,0
20764_clueweb09-en0003-54-02873,w683,0
20764_clueweb09-en0001-33-13294,w385,0
20764_clueweb09-enwp01-58-11132,w385,0
20764_clueweb09-en0001-17-31657,w385,1
20764_clueweb09-en0001-46-33037,w385,1
20764_clueweb09-en0001-03-07843,w385,1
20764_clueweb09-en0001-33-13294,w114,2
20764_clueweb09-enwp01-58-11132,w114,0
20764_clueweb09-en0001-17-31657,w114,2
20764_clueweb09-en0001-46-33037,w114,2
20764_clueweb09-en0001-03-07843,w114,2
20764_clueweb09-en0001-33-13294,w63,0
20764_clueweb09-enwp01-58-11132,w63,0
20764_clueweb09-en0001-17-31657,w63,1
20764_clueweb09-en0001-46-33037,w63,1
20764_clueweb09-en0001-03-07843,w63,0
20764_clueweb09-en0001-33-13294,w118,0
20764_clueweb09-enwp01-58-11132,w118,0
20764_clueweb09-en0001-17-31657,w118,2
20764_clueweb09-en0001-46-33037,w118,1
20764_clueweb09-en0001-03-07843,w118,1
20764_clueweb09-en0001-33-13294,w497,0
20764_clueweb09-enwp01-58-11132,w497,0
20764_clueweb09-en0001-17-31657,w497,2
20764_clueweb09-en0001-46-33037,w497,0
20764_clueweb09-en0001-03-07843,w497,2
20764_clueweb09-en0001-79-14229,w121,0
20764_clueweb09-en0009-33-93922,w121,3
20764_clueweb09-en0001-46-33041,w121,0
20764_clueweb09-en0001-79-14230,w121,0
20764_clueweb09-en0001-79-34967,w121,0
20764_clueweb09-en0001-79-14229,w680,0
20764_clueweb09-en0009-33-93922,w680,3
20764_clueweb09-en0001-46-33041,w680,2
20764_clueweb09-en0001-79-14230,w680,0
20764_clueweb09-en0001-79-34967,w680,2
20764_clueweb09-en0001-79-14229,w589,0
20764_clueweb09-en0009-33-93922,w589,3
20764_clueweb09-en0001-46-33041,w589,2
20764_clueweb09-en0001-79-14230,w589,0
20764_clueweb09-en0001-79-34967,w589,2
20764_clueweb09-en0001-79-14229,w682,1
20764_clueweb09-en0009-33-93922,w682,1
20764_clueweb09-en0001-46-33041,w682,1
20764_clueweb09-en0001-79-14230,w682,1
20764_clueweb09-en0001-79-34967,w682,0
20764_clueweb09-en0001-79-14229,w675,0
20764_clueweb09-en0009-33-93922,w675,0
20764_clueweb09-en0001-46-33041,w675,0
20764_clueweb09-en0001-79-14230,w675,0
20764_clueweb09-en0009-33-77642,w672,3
20764_clueweb09-en0001-81-04535,w672,2
20764_clueweb09-en0001-80-04522,w672,2
20764_clueweb09-en0001-81-04536,w672,2
20764_clueweb09-en0001-80-04523,w672,2
20764_clueweb09-en0009-33-77642,w423,3
20764_clueweb09-en0001-81-04535,w423,0
20764_clueweb09-en0001-80-04522,w423,0
20764_clueweb09-en0001-81-04536,w423,0
20764_clueweb09-en0001-80-04523,w423,0
20764_clueweb09-en0009-33-77642,w715,3
20764_clueweb09-en0001-81-04535,w715,1
20764_clueweb09-en0001-80-04522,w715,0
20764_clueweb09-en0001-81-04536,w715,1
20764_clueweb09-en0001-80-04523,w715,0
20764_clueweb09-en0009-33-77642,w589,3
20764_clueweb09-en0001-81-04535,w589,2
20764_clueweb09-en0001-80-04522,w589,0
20764_clueweb09-en0001-81-04536,w589,1
20764_clueweb09-en0001-80-04523,w589,0
20764_clueweb09-en0009-33-77642,w682,0
20764_clueweb09-en0001-81-04535,w682,1
20764_clueweb09-en0001-80-04522,w682,0
20764_clueweb09-en0001-81-04536,w682,1
20764_clueweb09-en0001-80-04523,w682,0
20764_clueweb09-en0002-05-37753,w718,1
20764_clueweb09-en0001-81-04539,w718,0
20764_clueweb09-en0001-81-25580,w718,0
20764_clueweb09-en0001-81-04540,w718,0
20764_clueweb09-en0009-33-76242,w718,0
20764_clueweb09-en0002-05-37753,w205,1
20764_clueweb09-en0001-81-04539,w205,0
20764_clueweb09-en0001-81-25580,w205,1
20764_clueweb09-en0001-81-04540,w205,1
20764_clueweb09-en0009-33-76242,w205,3
20764_clueweb09-en0002-05-37753,w246,1
20764_clueweb09-en0001-81-04539,w246,0
20764_clueweb09-en0001-81-25580,w246,1
20764_clueweb09-en0001-81-04540,w246,0
20764_clueweb09-en0009-33-76242,w246,3
20764_clueweb09-en0002-05-37753,w589,0
20764_clueweb09-en0001-81-04539,w589,0
20764_clueweb09-en0001-81-25580,w589,0
20764_clueweb09-en0001-81-04540,w589,0
20764_clueweb09-en0009-33-76242,w589,3
20764_clueweb09-en0002-05-37753,w675,0
20764_clueweb09-en0001-81-04539,w675,0
20764_clueweb09-en0001-81-25580,w675,0
20764_clueweb09-en0001-81-04540,w675,0
20764_clueweb09-en0009-33-76242,w675,0
20764_clueweb09-en0002-29-02754,w715,1
20764_clueweb09-en0002-29-02755,w715,1
20764_clueweb09-en0002-44-16236,w715,2
20764_clueweb09-en0009-41-10775,w715,0
20764_clueweb09-en0002-29-02753,w715,1
20764_clueweb09-en0002-29-02754,w682,0
20764_clueweb09-en0002-29-02755,w682,0
20764_clueweb09-en0002-44-16236,w682,1
20764_clueweb09-en0009-41-10775,w682,0
20764_clueweb09-en0002-29-02753,w682,0
20764_clueweb09-en0002-29-02754,w675,0
20764_clueweb09-en0002-29-02755,w675,0
20764_clueweb09-en0002-44-16236,w675,0
20764_clueweb09-en0002-29-02754,w589,0
20764_clueweb09-en0002-29-02755,w589,2
20764_clueweb09-en0002-44-16236,w589,2
20764_clueweb09-en0009-41-10775,w589,0
20764_clueweb09-en0002-29-02753,w589,2
20764_clueweb09-en0002-29-02754,w153,0
20764_clueweb09-en0002-29-02755,w153,0
20764_clueweb09-en0002-44-16236,w153,1
20764_clueweb09-en0009-41-10775,w153,0
20764_clueweb09-en0002-29-02753,w153,1
20764_clueweb09-en0002-85-32922,w588,0
20764_clueweb09-en0003-57-13003,w588,2
20764_clueweb09-en0004-28-00336,w588,0
20764_clueweb09-en0004-23-03869,w588,2
20764_clueweb09-enwp00-19-17243,w588,2
20764_clueweb09-en0002-85-32922,w682,1
20764_clueweb09-en0003-57-13003,w682,1
20764_clueweb09-en0004-28-00336,w682,0
20764_clueweb09-en0004-23-03869,w682,0
20764_clueweb09-enwp00-19-17243,w682,0
20764_clueweb09-en0002-85-32922,w693,0
20764_clueweb09-en0003-57-13003,w693,0
20764_clueweb09-en0004-28-00336,w693,0
20764_clueweb09-en0004-23-03869,w693,0
20764_clueweb09-enwp00-19-17243,w693,0
20764_clueweb09-en0002-85-32922,w589,1
20764_clueweb09-en0003-57-13003,w589,0
20764_clueweb09-en0004-28-00336,w589,1
20764_clueweb09-en0004-23-03869,w589,0
20764_clueweb09-enwp00-19-17243,w589,0
20764_clueweb09-en0002-85-32922,w685,1
20764_clueweb09-en0003-57-13003,w685,2
20764_clueweb09-en0004-28-00336,w685,1
20764_clueweb09-en0004-23-03869,w685,2
20764_clueweb09-enwp00-19-17243,w685,1
20764_clueweb09-en0004-98-25074,w114,0
20764_clueweb09-en0004-65-14430,w114,0
20764_clueweb09-en0004-34-07517,w114,0
20764_clueweb09-en0005-35-20492,w114,0
20764_clueweb09-enwp00-73-02627,w114,2
20764_clueweb09-en0004-98-25074,w674,1
20764_clueweb09-en0004-65-14430,w674,2
20764_clueweb09-en0004-34-07517,w674,2
20764_clueweb09-en0005-35-20492,w674,2
20764_clueweb09-enwp00-73-02627,w674,1
20764_clueweb09-en0004-98-25074,w693,0
20764_clueweb09-en0004-65-14430,w693,0
20764_clueweb09-en0004-34-07517,w693,0
20764_clueweb09-en0005-35-20492,w693,0
20764_clueweb09-enwp00-73-02627,w693,0
20764_clueweb09-en0004-98-25074,w685,2
20764_clueweb09-en0004-65-14430,w685,1
20764_clueweb09-en0004-34-07517,w685,1
20764_clueweb09-en0005-35-20492,w685,1
20764_clueweb09-enwp00-73-02627,w685,1
20764_clueweb09-en0009-76-25995,w716,0
20764_clueweb09-en0007-35-12834,w716,0
20764_clueweb09-en0007-26-27774,w716,1
20764_clueweb09-en0007-26-28253,w716,0
20764_clueweb09-en0007-35-12838,w716,0
20764_clueweb09-en0009-76-25995,w265,0
20764_clueweb09-en0007-35-12834,w265,0
20764_clueweb09-en0007-26-27774,w265,0
20764_clueweb09-en0007-26-28253,w265,1
20764_clueweb09-en0007-35-12838,w265,0
20764_clueweb09-en0009-76-25995,w674,1
20764_clueweb09-en0007-35-12834,w674,1
20764_clueweb09-en0007-26-27774,w674,2
20764_clueweb09-en0007-26-28253,w674,2
20764_clueweb09-en0007-35-12838,w674,2
20764_clueweb09-en0009-76-25995,w727,1
20764_clueweb09-en0007-35-12834,w727,0
20764_clueweb09-en0007-26-27774,w727,1
20764_clueweb09-en0007-26-28253,w727,1
20764_clueweb09-en0007-35-12838,w727,0
20764_clueweb09-en0009-76-25995,w589,0
20764_clueweb09-en0007-35-12834,w589,0
20764_clueweb09-en0007-26-27774,w589,1
20764_clueweb09-en0007-26-28253,w589,2
20764_clueweb09-en0007-35-12838,w589,0
20764_clueweb09-en0009-76-25994,w728,0
