truth,label,probability
120,145,0.25
120,146,0.25
120,147,0.25
120,148,0.25
120,149,0.25
121,1,0.75
121,2,0.25
121,3,0.25
121,4,0.25
121,5,0.25
121,6,0.25
121,7,0.25
121,8,0.25
121,9,0.25
121,10,0.25
121,11,0.25
121,12,0.25
121,13,0.25
121,14,0.25
121,15,0.25
121,16,0.25
121,17,0.25
121,18,0.25
121,19,0.25
121,20,0.25
121,21,0.25
121,22,0.25
121,23,0.25
121,24,0.25
121,25,0.25
121,26,0.25
121,27,0.25
121,28,0.25
121,29,0.25
121,30,0.25
121,31,0.25
121,32,0.25
121,33,0.25
121,34,0.25
121,35,0.25
121,36,0.25
121,37,0.25
121,38,0.25
121,39,0.25
121,40,0.25
121,41,0.25
121,42,0.25
121,43,0.25
121,44,0.25
121,45,0.25
121,46,0.25
121,47,0.25
121,48,0.25
121,49,0.25
121,50,0.25
121,51,0.25
121,52,0.25
121,53,0.25
121,54,0.25
121,55,0.25
121,56,0.25
121,57,0.25
121,58,0.25
121,59,0.25
121,60,0.25
121,61,0.25
121,62,0.25
121,63,0.25
121,64,0.25
121,65,0.25
121,66,0.25
121,67,0.25
121,68,0.25
121,69,0.25
121,70,0.25
121,71,0.25
121,72,0.25
121,73,0.25
121,74,0.25
121,75,0.25
121,76,0.25
121,77,0.25
121,78,0.25
121,79,0.25
121,80,0.25
121,81,0.25
121,82,0.25
121,83,0.25
121,84,0.25
121,85,0.25
121,86,0.25
121,87,0.25
121,88,0.25
121,89,0.25
121,90,0.25
121,91,0.25
121,92,0.25
121,93,0.75
121,94,0.25
121,95,0.25
121,96,0.25
121,97,0.25
121,98,0.25
121,99,0.25
121,100,0.25
121,101,0.25
121,102,0.25
121,103,0.25
121,104,0.25
121,105,0.25
121,106,0.25
121,107,0.25
121,108,0.25
121,109,0.25
121,110,0.25
121,111,0.25
121,112,0.25
121,113,0.25
121,114,0.25
121,115,0.25
121,116,0.25
121,117,0.25
121,118,0.25
121,119,0.25
121,120,0.25
121,121,0.75
121,122,0.25
121,123,0.25
121,124,0.25
121,125,0.25
121,126,0.25
121,127,0.25
121,128,0.25
121,129,0.25
121,130,0.25
121,131,0.25
121,132,0.25
121,133,0.25
121,134,0.25
121,135,0.25
121,136,0.25
121,137,0.25
121,138,0.25
121,139,0.25
121,140,0.25
121,141,0.25
121,142,0.25
121,143,0.25
121,144,0.25
121,145,0.25
121,146,0.25
121,147,0.25
121,148,0.25
121,149,0.25
122,1,0.75
122,2,0.25
122,3,0.25
122,4,0.25
122,5,0.25
122,6,0.25
122,7,0.25
122,8,0.25
122,9,0.25
122,10,0.25
122,11,0.25
122,12,0.25
122,13,0.25
122,14,0.25
122,15,0.25
122,16,0.25
122,17,0.25
122,18,0.25
122,19,0.25
122,20,0.25
122,21,0.25
122,22,0.25
122,23,0.25
122,24,0.25
122,25,0.25
122,26,0.25
122,27,0.25
122,28,0.25
122,29,0.25
122,30,0.25
122,31,0.25
122,32,0.25
122,33,0.25
122,34,0.25
122,35,0.25
122,36,0.25
122,37,0.25
122,38,0.25
122,39,0.25
122,40,0.25
122,41,0.25
122,42,0.25
122,43,0.25
122,44,0.25
122,45,0.25
122,46,0.25
122,47,0.25
122,48,0.25
122,49,0.25
122,50,0.25
122,51,0.25
122,52,0.25
122,53,0.25
122,54,0.25
122,55,0.25
122,56,0.25
122,57,0.25
122,58,0.25
122,59,0.25
122,60,0.25
122,61,0.25
122,62,0.25
122,63,0.25
122,64,0.25
122,65,0.25
122,66,0.25
122,67,0.25
122,68,0.25
122,69,0.25
122,70,0.25
122,71,0.25
122,72,0.25
122,73,0.25
122,74,0.25
122,75,0.25
122,76,0.25
122,77,0.25
122,78,0.25
122,79,0.25
122,80,0.25
122,81,0.25
122,82,0.25
122,83,0.25
122,84,0.25
122,85,0.25
122,86,0.25
122,87,0.25
122,88,0.25
122,89,0.25
122,90,0.25
122,91,0.25
122,92,0.25
122,93,0.75
122,94,0.25
122,95,0.25
122,96,0.25
122,97,0.25
122,98,0.25
122,99,0.25
122,100,0.25
122,101,0.25
122,102,0.25
122,103,0.25
122,104,0.25
122,105,0.25
122,106,0.25
122,107,0.25
122,108,0.25
122,109,0.25
122,110,0.25
122,111,0.25
122,112,0.25
122,113,0.25
122,114,0.25
122,115,0.25
122,116,0.25
122,117,0.25
122,118,0.25
122,119,0.25
122,120,0.25
122,121,0.25
122,122,0.75
122,123,0.25
122,124,0.25
122,125,0.25
122,126,0.25
122,127,0.25
122,128,0.25
122,129,0.25
122,130,0.25
122,131,0.25
122,132,0.25
122,133,0.25
122,134,0.25
122,135,0.25
122,136,0.25
122,137,0.25
122,138,0.25
122,139,0.25
122,140,0.25
122,141,0.25
122,142,0.25
122,143,0.25
122,144,0.25
122,145,0.25
122,146,0.25
122,147,0.25
122,148,0.25
122,149,0.25
123,1,0.75
123,2,0.25
123,3,0.25
123,4,0.25
123,5,0.25
123,6,0.25
123,7,0.25
123,8,0.25
123,9,0.25
123,10,0.25
123,11,0.25
123,12,0.25
123,13,0.25
123,14,0.25
123,15,0.25
123,16,0.25
123,17,0.25
123,18,0.25
123,19,0.25
123,20,0.25
123,21,0.25
123,22,0.25
123,23,0.25
123,24,0.25
123,25,0.25
123,26,0.25
123,27,0.25
123,28,0.25
123,29,0.25
123,30,0.25
123,31,0.25
123,32,0.25
123,33,0.25
123,34,0.25
123,35,0.25
123,36,0.25
123,37,0.25
123,38,0.25
123,39,0.25
123,40,0.25
123,41,0.25
123,42,0.25
123,43,0.25
123,44,0.25
123,45,0.25
123,46,0.25
123,47,0.25
123,48,0.25
123,49,0.25
123,50,0.25
123,51,0.25
123,52,0.25
123,53,0.25
123,54,0.25
123,55,0.25
123,56,0.25
123,57,0.25
123,58,0.25
123,59,0.25
123,60,0.25
123,61,0.25
123,62,0.25
123,63,0.25
123,64,0.25
123,65,0.25
123,66,0.25
123,67,0.25
123,68,0.25
123,69,0.25
123,70,0.25
123,71,0.25
123,72,0.25
123,73,0.25
123,74,0.25
123,75,0.25
123,76,0.25
123,77,0.25
123,78,0.25
123,79,0.25
123,80,0.25
123,81,0.25
123,82,0.25
123,83,0.25
123,84,0.25
123,85,0.25
123,86,0.25
123,87,0.25
123,88,0.25
123,89,0.25
123,90,0.25
123,91,0.25
123,92,0.25
123,93,0.75
123,94,0.25
123,95,0.25
123,96,0.25
123,97,0.25
123,98,0.25
123,99,0.25
123,100,0.25
123,101,0.25
123,102,0.25
123,103,0.25
123,104,0.25
123,105,0.25
123,106,0.25
123,107,0.25
123,108,0.25
123,109,0.25
123,110,0.25
123,111,0.25
123,112,0.25
123,113,0.25
123,114,0.25
123,115,0.25
123,116,0.25
123,117,0.25
123,118,0.25
123,119,0.25
123,120,0.25
123,121,0.25
123,122,0.25
123,123,0.75
123,124,0.25
123,125,0.25
123,126,0.25
123,127,0.25
123,128,0.25
123,129,0.25
123,130,0.25
123,131,0.25
123,132,0.25
123,133,0.25
123,134,0.25
123,135,0.25
123,136,0.25
123,137,0.25
123,138,0.25
123,139,0.25
123,140,0.25
123,141,0.25
123,142,0.25
123,143,0.25
123,144,0.25
123,145,0.25
123,146,0.25
123,147,0.25
123,148,0.25
123,149,0.25
124,1,0.75
124,2,0.25
124,3,0.25
124,4,0.25
124,5,0.25
124,6,0.25
124,7,0.25
124,8,0.25
124,9,0.25
124,10,0.25
124,11,0.25
124,12,0.25
124,13,0.25
124,14,0.25
124,15,0.25
124,16,0.25
124,17,0.25
124,18,0.25
124,19,0.25
124,20,0.25
124,21,0.25
124,22,0.25
124,23,0.25
124,24,0.25
124,25,0.25
124,26,0.25
124,27,0.25
124,28,0.25
124,29,0.25
124,30,0.25
124,31,0.25
124,32,0.25
124,33,0.25
124,34,0.25
124,35,0.25
124,36,0.25
124,37,0.25
124,38,0.25
124,39,0.25
124,40,0.25
124,41,0.25
124,42,0.25
124,43,0.25
124,44,0.25
124,45,0.25
124,46,0.25
124,47,0.25
124,48,0.25
124,49,0.25
124,50,0.25
124,51,0.25
124,52,0.25
124,53,0.25
124,54,0.25
124,55,0.25
124,56,0.25
124,57,0.25
124,58,0.25
124,59,0.25
124,60,0.25
124,61,0.25
124,62,0.25
124,63,0.25
124,64,0.25
124,65,0.25
124,66,0.25
124,67,0.25
124,68,0.25
124,69,0.25
124,70,0.25
124,71,0.25
124,72,0.25
124,73,0.25
124,74,0.25
124,75,0.25
124,76,0.25
124,77,0.25
124,78,0.25
124,79,0.25
124,80,0.25
124,81,0.25
124,82,0.25
124,83,0.25
124,84,0.25
124,85,0.25
124,86,0.25
124,87,0.25
124,88,0.25
124,89,0.25
124,90,0.25
124,91,0.25
124,92,0.25
124,93,0.75
124,94,0.25
124,95,0.25
124,96,0.25
124,97,0.25
124,98,0.25
124,99,0.25
124,100,0.25
124,101,0.25
124,102,0.25
124,103,0.25
124,104,0.25
124,105,0.25
124,106,0.25
124,107,0.25
124,108,0.25
124,109,0.25
124,110,0.25
124,111,0.25
124,112,0.25
124,113,0.25
124,114,0.25
124,115,0.25
124,116,0.25
124,117,0.25
124,118,0.25
124,119,0.25
124,120,0.25
124,121,0.25
124,122,0.25
124,123,0.25
124,124,0.75
124,125,0.25
124,126,0.25
124,127,0.25
124,128,0.25
124,129,0.25
124,130,0.25
124,131,0.25
124,132,0.25
124,133,0.25
124,134,0.25
124,135,0.25
124,136,0.25
124,137,0.25
124,138,0.25
124,139,0.25
124,140,0.25
124,141,0.25
124,142,0.25
124,143,0.25
124,144,0.25
124,145,0.25
124,146,0.25
124,147,0.25
124,148,0.25
124,149,0.25
125,1,0.75
125,2,0.25
125,3,0.25
125,4,0.25
125,5,0.25
125,6,0.25
125,7,0.25
125,8,0.25
125,9,0.25
125,10,0.25
125,11,0.25
125,12,0.25
125,13,0.25
125,14,0.25
125,15,0.25
125,16,0.25
125,17,0.25
125,18,0.25
125,19,0.25
125,20,0.25
125,21,0.25
125,22,0.25
125,23,0.25
125,24,0.25
125,25,0.25
125,26,0.25
125,27,0.25
125,28,0.25
125,29,0.25
125,30,0.25
125,31,0.25
125,32,0.25
125,33,0.25
125,34,0.25
125,35,0.25
125,36,0.25
125,37,0.25
125,38,0.25
125,39,0.25
125,40,0.25
125,41,0.25
125,42,0.25
125,43,0.25
125,44,0.25
125,45,0.25
125,46,0.25
125,47,0.25
125,48,0.25
125,49,0.25
125,50,0.25
125,51,0.25
125,52,0.25
125,53,0.25
125,54,0.25
125,55,0.25
125,56,0.25
125,57,0.25
125,58,0.25
125,59,0.25
125,60,0.25
125,61,0.25
125,62,0.25
125,63,0.25
125,64,0.25
125,65,0.25
125,66,0.25
125,67,0.25
125,68,0.25
125,69,0.25
125,70,0.25
125,71,0.25
125,72,0.25
125,73,0.25
125,74,0.25
125,75,0.25
125,76,0.25
125,77,0.25
125,78,0.25
125,79,0.25
125,80,0.25
125,81,0.25
125,82,0.25
125,83,0.25
125,84,0.25
125,85,0.25
125,86,0.25
125,87,0.25
125,88,0.25
125,89,0.25
125,90,0.25
125,91,0.25
125,92,0.25
125,93,0.75
125,94,0.25
125,95,0.25
125,96,0.25
125,97,0.25
125,98,0.25
125,99,0.25
125,100,0.25
125,101,0.25
125,102,0.25
125,103,0.25
125,104,0.25
125,105,0.25
125,106,0.25
125,107,0.25
125,108,0.25
125,109,0.25
125,110,0.25
125,111,0.25
125,112,0.25
125,113,0.25
125,114,0.25
125,115,0.25
125,116,0.25
125,117,0.25
125,118,0.25
125,119,0.25
125,120,0.25
125,121,0.25
125,122,0.25
125,123,0.25
125,124,0.25
125,125,0.75
125,126,0.25
125,127,0.25
125,128,0.25
125,129,0.25
125,130,0.25
125,131,0.25
125,132,0.25
125,133,0.25
125,134,0.25
125,135,0.25
125,136,0.25
125,137,0.25
125,138,0.25
125,139,0.25
125,140,0.25
125,141,0.25
125,142,0.25
125,143,0.25
125,144,0.25
125,145,0.25
125,146,0.25
125,147,0.25
125,148,0.25
125,149,0.25
126,1,0.75
126,2,0.25
126,3,0.25
126,4,0.25
126,5,0.25
126,6,0.25
126,7,0.25
126,8,0.25
126,9,0.25
126,10,0.25
126,11,0.25
126,12,0.25
126,13,0.25
126,14,0.25
126,15,0.25
126,16,0.25
126,17,0.25
126,18,0.25
126,19,0.25
126,20,0.25
126,21,0.25
126,22,0.25
126,23,0.25
126,24,0.25
126,25,0.25
126,26,0.25
126,27,0.25
126,28,0.25
126,29,0.25
126,30,0.25
126,31,0.25
126,32,0.25
126,33,0.25
126,34,0.25
126,35,0.25
126,36,0.25
126,37,0.25
126,38,0.25
126,39,0.25
126,40,0.25
126,41,0.25
126,42,0.25
126,43,0.25
126,44,0.25
126,45,0.25
126,46,0.25
126,47,0.25
126,48,0.25
126,49,0.25
126,50,0.25
126,51,0.25
126,52,0.25
126,53,0.25
126,54,0.25
126,55,0.25
126,56,0.25
126,57,0.25
126,58,0.25
126,59,0.25
126,60,0.25
126,61,0.25
126,62,0.25
126,63,0.25
126,64,0.25
126,65,0.25
126,66,0.25
126,67,0.25
126,68,0.25
126,69,0.25
126,70,0.25
126,71,0.25
126,72,0.25
126,73,0.25
126,74,0.25
126,75,0.25
126,76,0.25
126,77,0.25
126,78,0.25
126,79,0.25
126,80,0.25
126,81,0.25
126,82,0.25
126,83,0.25
126,84,0.25
126,85,0.25
126,86,0.25
126,87,0.25
126,88,0.25
126,89,0.25
126,90,0.25
126,91,0.25
126,92,0.25
126,93,0.75
126,94,0.25
126,95,0.25
126,96,0.25
126,97,0.25
126,98,0.25
126,99,0.25
126,100,0.25
126,101,0.25
126,102,0.25
126,103,0.25
126,104,0.25
126,105,0.25
126,106,0.25
126,107,0.25
126,108,0.25
126,109,0.25
126,110,0.25
126,111,0.25
126,112,0.25
126,113,0.25
126,114,0.25
126,115,0.25
126,116,0.25
126,117,0.25
126,118,0.25
126,119,0.25
126,120,0.25
126,121,0.25
126,122,0.25
126,123,0.25
126,124,0.25
126,125,0.25
126,126,0.75
126,127,0.25
126,128,0.25
126,129,0.25
126,130,0.25
126,131,0.25
126,132,0.25
126,133,0.25
126,134,0.25
126,135,0.25
126,136,0.25
126,137,0.25
126,138,0.25
126,139,0.25
126,140,0.25
126,141,0.25
126,142,0.25
126,143,0.25
126,144,0.25
126,145,0.25
126,146,0.25
126,147,0.25
126,148,0.25
126,149,0.25
127,1,0.75
127,2,0.25
127,3,0.25
127,4,0.25
127,5,0.25
127,6,0.25
127,7,0.25
127,8,0.25
127,9,0.25
127,10,0.25
127,11,0.25
127,12,0.25
127,13,0.25
127,14,0.25
127,15,0.25
127,16,0.25
127,17,0.25
127,18,0.25
127,19,0.25
127,20,0.25
127,21,0.25
127,22,0.25
127,23,0.25
127,24,0.25
127,25,0.25
127,26,0.25
127,27,0.25
127,28,0.25
127,29,0.25
127,30,0.25
127,31,0.25
127,32,0.25
127,33,0.25
127,34,0.25
127,35,0.25
127,36,0.25
127,37,0.25
127,38,0.25
127,39,0.25
127,40,0.25
127,41,0.25
127,42,0.25
127,43,0.25
127,44,0.25
127,45,0.25
127,46,0.25
127,47,0.25
127,48,0.25
127,49,0.25
127,50,0.25
127,51,0.25
127,52,0.25
127,53,0.25
127,54,0.25
127,55,0.25
127,56,0.25
127,57,0.25
127,58,0.25
127,59,0.25
127,60,0.25
127,61,0.25
127,62,0.25
127,63,0.25
127,64,0.25
127,65,0.25
127,66,0.25
127,67,0.25
127,68,0.25
127,69,0.25
127,70,0.25
127,71,0.25
127,72,0.25
127,73,0.25
127,74,0.25
127,75,0.25
127,76,0.25
127,77,0.25
127,78,0.25
127,79,0.25
127,80,0.25
127,81,0.25
127,82,0.25
127,83,0.25
127,84,0.25
127,85,0.25
127,86,0.25
127,87,0.25
127,88,0.25
127,89,0.25
127,90,0.25
127,91,0.25
127,92,0.25
127,93,0.75
127,94,0.25
127,95,0.25
127,96,0.25
127,97,0.25
127,98,0.25
127,99,0.25
127,100,0.25
127,101,0.25
127,102,0.25
127,103,0.25
127,104,0.25
127,105,0.25
127,106,0.25
127,107,0.25
127,108,0.25
127,109,0.25
127,110,0.25
127,111,0.25
127,112,0.25
127,113,0.25
127,114,0.25
127,115,0.25
127,116,0.25
127,117,0.25
127,118,0.25
127,119,0.25
127,120,0.25
127,121,0.25
127,122,0.25
127,123,0.25
127,124,0.25
127,125,0.25
127,126,0.75
127,127,0.75
127,128,0.25
127,129,0.25
127,130,0.25
127,131,0.25
127,132,0.25
127,133,0.25
127,134,0.25
127,135,0.25
127,136,0.25
127,137,0.25
127,138,0.25
127,139,0.25
127,140,0.25
127,141,0.25
127,142,0.25
127,143,0.25
127,144,0.25
127,145,0.25
127,146,0.25
127,147,0.25
127,148,0.25
127,149,0.25
128,1,0.75
128,2,0.25
128,3,0.25
128,4,0.25
128,5,0.25
128,6,0.25
128,7,0.25
128,8,0.25
128,9,0.25
128,10,0.25
128,11,0.25
128,12,0.25
128,13,0.25
128,14,0.25
128,15,0.25
128,16,0.25
128,17,0.25
128,18,0.25
128,19,0.25
128,20,0.25
128,21,0.25
128,22,0.25
128,23,0.25
128,24,0.25
128,25,0.25
128,26,0.25
128,27,0.25
128,28,0.25
128,29,0.25
128,30,0.25
128,31,0.25
128,32,0.25
128,33,0.25
128,34,0.25
128,35,0.25
128,36,0.25
128,37,0.25
128,38,0.25
128,39,0.25
128,40,0.25
128,41,0.25
128,42,0.25
128,43,0.25
128,44,0.25
128,45,0.25
128,46,0.25
128,47,0.25
128,48,0.25
128,49,0.25
128,50,0.25
128,51,0.25
128,52,0.25
128,53,0.25
128,54,0.25
128,55,0.25
128,56,0.25
128,57,0.25
128,58,0.25
128,59,0.25
128,60,0.25
128,61,0.25
128,62,0.25
128,63,0.25
128,64,0.25
128,65,0.25
128,66,0.25
128,67,0.25
128,68,0.25
128,69,0.25
128,70,0.25
128,71,0.25
128,72,0.25
128,73,0.25
128,74,0.25
128,75,0.25
128,76,0.25
128,77,0.25
128,78,0.25
128,79,0.25
128,80,0.25
128,81,0.25
128,82,0.25
128,83,0.25
128,84,0.25
128,85,0.25
128,86,0.25
128,87,0.25
128,88,0.25
128,89,0.25
128,90,0.25
128,91,0.25
128,92,0.25
128,93,0.75
128,94,0.25
128,95,0.25
128,96,0.25
128,97,0.25
128,98,0.25
128,99,0.25
128,100,0.25
128,101,0.25
128,102,0.25
128,103,0.25
128,104,0.25
128,105,0.25
128,106,0.25
128,107,0.25
128,108,0.25
128,109,0.25
128,110,0.25
128,111,0.25
128,112,0.25
128,113,0.25
128,114,0.25
128,115,0.25
128,116,0.25
128,117,0.25
128,118,0.25
128,119,0.25
128,120,0.25
128,121,0.25
128,122,0.25
128,123,0.25
128,124,0.25
128,125,0.25
128,126,0.75
128,127,0.25
128,128,0.75
128,129,0.25
128,130,0.25
128,131,0.25
128,132,0.25
128,133,0.25
128,134,0.25
128,135,0.25
128,136,0.25
128,137,0.25
128,138,0.25
128,139,0.25
128,140,0.25
128,141,0.25
128,142,0.25
128,143,0.25
128,144,0.25
128,145,0.25
128,146,0.25
128,147,0.25
128,148,0.25
128,149,0.25
129,1,0.75
129,2,0.25
129,3,0.25
129,4,0.25
129,5,0.25
129,6,0.25
129,7,0.25
129,8,0.25
129,9,0.25
129,10,0.25
129,11,0.25
129,12,0.25
129,13,0.25
129,14,0.25
129,15,0.25
129,16,0.25
129,17,0.25
129,18,0.25
129,19,0.25
129,20,0.25
129,21,0.25
129,22,0.25
129,23,0.25
129,24,0.25
129,25,0.25
129,26,0.25
129,27,0.25
129,28,0.25
129,29,0.25
129,30,0.25
129,31,0.25
129,32,0.25
129,33,0.25
129,34,0.25
129,35,0.25
129,36,0.25
129,37,0.25
129,38,0.25
129,39,0.25
129,40,0.25
129,41,0.25
129,42,0.25
129,43,0.25
129,44,0.25
129,45,0.25
129,46,0.25
129,47,0.25
129,48,0.25
129,49,0.25
129,50,0.25
129,51,0.25
129,52,0.25
129,53,0.25
129,54,0.25
129,55,0.25
129,56,0.25
129,57,0.25
129,58,0.25
129,59,0.25
129,60,0.25
129,61,0.25
129,62,0.25
129,63,0.25
129,64,0.25
129,65,0.25
129,66,0.25
129,67,0.25
129,68,0.25
129,69,0.25
129,70,0.25
129,71,0.25
129,72,0.25
129,73,0.25
129,74,0.25
129,75,0.25
129,76,0.25
129,77,0.25
129,78,0.25
129,79,0.25
129,80,0.25
129,81,0.25
129,82,0.25
129,83,0.25
129,84,0.25
129,85,0.25
129,86,0.25
129,87,0.25
129,88,0.25
129,89,0.25
129,90,0.25
129,91,0.25
129,92,0.25
129,93,0.25
129,94,0.25
129,95,0.25
129,96,0.25
129,97,0.25
129,98,0.25
129,99,0.25
129,100,0.25
129,101,0.25
129,102,0.25
129,103,0.25
129,104,0.25
129,105,0.25
129,106,0.25
129,107,0.25
129,108,0.25
129,109,0.25
129,110,0.25
129,111,0.25
129,112,0.25
129,113,0.25
129,114,0.25
129,115,0.25
129,116,0.25
129,117,0.25
129,118,0.25
129,119,0.25
129,120,0.25
129,121,0.25
129,122,0.25
129,123,0.25
129,124,0.25
129,125,0.25
129,126,0.25
129,127,0.25
129,128,0.25
129,129,0.75
129,130,0.25
129,131,0.25
129,132,0.25
129,133,0.25
129,134,0.25
129,135,0.25
129,136,0.25
129,137,0.25
129,138,0.25
129,139,0.25
129,140,0.25
129,141,0.25
129,142,0.25
129,143,0.25
129,144,0.25
129,145,0.25
129,146,0.25
129,147,0.25
129,148,0.25
129,149,0.25
130,1,0.75
130,2,0.25
130,3,0.25
130,4,0.25
130,5,0.25
130,6,0.25
130,7,0.25
130,8,0.25
130,9,0.25
130,10,0.25
130,11,0.25
130,12,0.25
130,13,0.25
130,14,0.25
130,15,0.25
130,16,0.25
130,17,0.25
130,18,0.25
130,19,0.25
130,20,0.25
130,21,0.25
130,22,0.25
130,23,0.25
130,24,0.25
130,25,0.25
130,26,0.25
130,27,0.25
130,28,0.25
130,29,0.25
130,30,0.25
130,31,0.25
130,32,0.25
130,33,0.25
130,34,0.25
130,35,0.25
130,36,0.25
130,37,0.25
130,38,0.25
130,39,0.25
130,40,0.25
130,41,0.25
130,42,0.25
130,43,0.25
130,44,0.25
130,45,0.25
130,46,0.25
130,47,0.25
130,48,0.25
130,49,0.25
130,50,0.25
130,51,0.25
130,52,0.25
130,53,0.25
130,54,0.25
130,55,0.25
130,56,0.25
130,57,0.25
130,58,0.25
130,59,0.25
130,60,0.25
130,61,0.25
130,62,0.25
130,63,0.25
130,64,0.25
130,65,0.25
130,66,0.25
130,67,0.25
130,68,0.25
130,69,0.25
130,70,0.25
130,71,0.25
130,72,0.25
130,73,0.25
130,74,0.25
130,75,0.25
130,76,0.25
130,77,0.25
130,78,0.25
130,79,0.25
130,80,0.25
130,81,0.25
130,82,0.25
130,83,0.25
130,84,0.25
130,85,0.25
130,86,0.25
130,87,0.25
130,88,0.25
130,89,0.25
130,90,0.25
130,91,0.25
130,92,0.25
130,93,0.75
130,94,0.75
130,95,0.25
130,96,0.25
130,97,0.25
130,98,0.25
130,99,0.25
130,100,0.25
130,101,0.25
130,102,0.25
130,103,0.25
130,104,0.25
130,105,0.25
130,106,0.25
130,107,0.25
130,108,0.25
130,109,0.25
130,110,0.25
130,111,0.75
130,112,0.25
130,113,0.25
130,114,0.25
130,115,0.25
130,116,0.25
130,117,0.25
130,118,0.25
130,119,0.25
130,120,0.25
130,121,0.25
130,122,0.25
130,123,0.25
130,124,0.25
130,125,0.25
130,126,0.25
130,127,0.25
130,128,0.25
130,129,0.25
130,130,0.75
130,131,0.25
130,132,0.25
130,133,0.25
130,134,0.25
130,135,0.25
130,136,0.25
130,137,0.25
130,138,0.25
130,139,0.25
130,140,0.25
130,141,0.25
130,142,0.25
130,143,0.25
130,144,0.25
130,145,0.25
130,146,0.25
130,147,0.25
130,148,0.25
130,149,0.25
131,1,0.75
131,2,0.25
131,3,0.25
131,4,0.25
131,5,0.25
131,6,0.25
131,7,0.25
131,8,0.25
131,9,0.25
131,10,0.25
131,11,0.25
131,12,0.25
131,13,0.25
131,14,0.25
131,15,0.25
131,16,0.25
131,17,0.25
131,18,0.25
131,19,0.25
131,20,0.25
131,21,0.25
131,22,0.25
131,23,0.25
131,24,0.25
131,25,0.25
131,26,0.25
131,27,0.25
131,28,0.25
131,29,0.25
131,30,0.25
131,31,0.25
131,32,0.25
131,33,0.25
131,34,0.25
131,35,0.25
131,36,0.25
131,37,0.25
131,38,0.25
131,39,0.25
131,40,0.25
131,41,0.25
131,42,0.25
131,43,0.25
131,44,0.25
131,45,0.25
131,46,0.25
131,47,0.25
131,48,0.25
131,49,0.25
131,50,0.25
131,51,0.25
131,52,0.25
131,53,0.25
131,54,0.25
131,55,0.25
131,56,0.25
131,57,0.25
131,58,0.25
131,59,0.25
131,60,0.25
131,61,0.25
131,62,0.25
131,63,0.25
131,64,0.25
131,65,0.25
131,66,0.25
131,67,0.25
131,68,0.25
131,69,0.25
131,70,0.25
131,71,0.25
131,72,0.25
131,73,0.25
131,74,0.25
131,75,0.25
131,76,0.25
131,77,0.25
131,78,0.25
131,79,0.25
131,80,0.25
131,81,0.25
131,82,0.25
131,83,0.25
131,84,0.25
131,85,0.25
131,86,0.25
131,87,0.25
131,88,0.25
131,89,0.25
131,90,0.25
131,91,0.25
131,92,0.25
131,93,0.25
131,94,0.25
131,95,0.25
131,96,0.25
131,97,0.25
131,98,0.25
131,99,0.25
131,100,0.25
131,101,0.25
131,102,0.25
131,103,0.25
131,104,0.25
131,105,0.25
131,106,0.25
131,107,0.25
131,108,0.25
131,109,0.25
131,110,0.25
131,111,0.25
131,112,0.25
131,113,0.25
131,114,0.25
131,115,0.25
131,116,0.25
131,117,0.25
131,118,0.25
131,119,0.25
131,120,0.25
131,121,0.25
131,122,0.25
131,123,0.25
131,124,0.25
131,125,0.25
131,126,0.25
131,127,0.25
131,128,0.25
131,129,0.25
131,130,0.25
131,131,0.75
131,132,0.25
131,133,0.25
131,134,0.25
131,135,0.25
131,136,0.25
131,137,0.25
131,138,0.25
131,139,0.25
131,140,0.25
131,141,0.25
131,142,0.25
131,143,0.25
131,144,0.25
131,145,0.25
131,146,0.25
131,147,0.25
131,148,0.25
131,149,0.25
132,1,0.75
132,2,0.25
132,3,0.25
132,4,0.25
132,5,0.25
132,6,0.25
132,7,0.25
132,8,0.25
132,9,0.25
132,10,0.25
132,11,0.25
132,12,0.25
132,13,0.25
132,14,0.25
132,15,0.25
132,16,0.25
132,17,0.25
132,18,0.25
132,19,0.25
132,20,0.25
132,21,0.25
132,22,0.25
132,23,0.25
132,24,0.25
132,25,0.25
132,26,0.25
132,27,0.25
132,28,0.25
132,29,0.25
132,30,0.25
132,31,0.25
132,32,0.25
132,33,0.25
132,34,0.25
132,35,0.25
132,36,0.25
132,37,0.25
132,38,0.25
132,39,0.25
132,40,0.25
132,41,0.25
132,42,0.25
132,43,0.25
132,44,0.25
132,45,0.25
132,46,0.25
132,47,0.25
132,48,0.25
132,49,0.25
132,50,0.25
132,51,0.25
132,52,0.25
132,53,0.25
132,54,0.25
132,55,0.25
132,56,0.25
132,57,0.25
132,58,0.25
132,59,0.25
132,60,0.25
132,61,0.25
132,62,0.25
132,63,0.25
132,64,0.25
132,65,0.25
132,66,0.25
132,67,0.25
132,68,0.25
132,69,0.25
132,70,0.25
132,71,0.25
132,72,0.25
132,73,0.25
132,74,0.25
132,75,0.25
132,76,0.25
132,77,0.25
132,78,0.25
132,79,0.25
132,80,0.25
132,81,0.25
132,82,0.25
132,83,0.25
132,84,0.25
132,85,0.25
132,86,0.25
132,87,0.25
132,88,0.25
132,89,0.25
132,90,0.25
132,91,0.25
132,92,0.25
132,93,0.25
132,94,0.25
132,95,0.25
132,96,0.25
132,97,0.25
132,98,0.25
132,99,0.25
132,100,0.25
132,101,0.25
132,102,0.25
132,103,0.25
132,104,0.25
132,105,0.25
