question,worker,answer
107,19,137
108,19,139
109,16,15
110,16,5
111,16,48
112,16,63
113,16,15
114,16,9
115,16,80
116,16,110
117,16,106
118,31,2
119,31,2
120,28,146
121,21,2
122,23,16
123,21,2
124,21,2
125,21,45
126,30,122
127,28,147
128,23,141
129,21,2
130,21,93
131,16,89
132,23,134
133,21,3
134,27,16
135,21,38
136,21,45
137,21,45
138,30,63
139,30,101
140,16,74
141,21,2
142,21,93
143,21,93
144,21,2
145,35,93
146,35,6
147,35,6
148,23,10
149,19,11
150,23,138
151,37,6
152,23,93
153,21,2
154,35,2
155,21,99
156,38,31
157,28,93
158,23,93
159,21,2
160,23,2
161,38,120
162,35,93
163,28,148
164,23,6
165,35,2
166,23,124
167,38,116
168,37,2
169,43,2
170,37,2
171,35,6
172,37,93
173,43,145
174,42,149
175,42,16
176,42,123
177,42,7
178,43,145
179,42,7
180,42,3
181,42,134
182,26,136
183,42,8
184,45,129
185,45,139
186,12,54
187,26,6
188,45,8
189,45,135
190,45,129
191,45,131
192,45,133
193,45,133
194,5,93
195,5,2
196,5,93
197,5,93
198,5,2
199,5,2
200,34,133
201,47,2
202,43,141
203,14,60
204,34,121
205,47,142
206,53,93
207,53,142
208,53,3
209,49,30
210,49,120
211,49,11
212,55,48
213,55,72
214,49,35
215,34,45
216,53,148
217,53,89
218,49,89
219,54,95
220,52,3
221,52,16
222,58,10
223,54,11
224,54,7
225,52,106
226,54,9
227,60,135
228,58,15
229,55,57
230,58,15
231,54,112
232,60,5
233,60,119
234,54,144
235,16,105
236,55,103
237,59,131
238,54,9
239,16,78
240,60,148
241,71,139
242,61,143
243,71,133
244,65,132
245,25,11
246,16,78
247,65,132
248,16,14
249,61,119
250,67,144
251,67,138
252,67,62
253,67,60
254,67,119
255,67,134
256,67,122
257,71,148
258,71,9
259,71,144
260,67,14
261,67,36
262,71,133
263,6,148
264,71,148
265,71,9
266,65,133
267,65,131
268,65,133
269,65,131
270,65,134
271,65,131
272,72,15
273,62,131
274,74,82
275,62,136
276,75,63
277,62,145
278,75,48
279,75,61
280,75,9
281,74,96
282,74,9
283,18,56
284,78,96
285,76,9
286,77,89
287,78,128
288,78,115
289,78,98
290,76,133
291,78,148
292,77,125
293,75,105
294,79,19
295,78,109
296,79,15
297,75,60
298,75,54
299,78,38
300,75,9
301,79,38
302,75,83
303,75,97
304,79,3
305,80,2
306,79,3
307,79,3
308,79,134
309,83,38
310,75,4
311,80,38
312,80,148
313,82,15
314,83,11
315,83,146
316,82,73
317,83,73
318,82,82
319,80,97
320,80,2
321,83,16
322,83,3
323,80,3
324,84,38
325,73,89
326,80,70
327,84,39
328,85,45
329,85,48
330,85,103
331,62,136
332,95,149
333,92,95
334,81,58
335,86,49
336,92,15
337,90,144
338,86,74
339,90,89
340,91,88
341,92,110
342,93,29
343,30,32
344,93,34
345,84,38
346,30,45
347,105,132
348,93,56
349,105,133
350,80,6
351,97,131
352,97,142
353,95,97
354,89,3
355,102,37
356,84,97
357,84,97
358,100,59
359,84,15
360,49,38
361,84,78
362,100,3
363,102,62
364,100,98
365,96,9
366,96,3
367,96,31
368,96,81
369,84,18
370,84,42
371,84,42
372,93,38
373,84,97
374,84,83
375,84,97
376,84,103
377,82,20
378,82,62
379,82,73
380,89,19
381,89,25
382,82,3
383,82,3
384,107,38
385,89,48
386,89,3
387,89,89
388,25,17
389,84,38
390,93,87
391,112,135
392,86,4
393,86,3
394,93,38
395,93,56
396,93,38
397,93,2
398,86,76
399,86,76
400,93,69
401,93,69
402,112,149
403,107,3
404,118,27
405,116,131
406,4,2
407,86,10
408,118,66
409,4,6
410,4,2
411,4,2
412,118,84
413,86,94
414,107,97
415,85,34
416,85,20
417,4,6
418,126,8
419,85,60
420,86,48
421,85,26
422,4,2
423,4,97
424,4,97
425,4,93
426,85,106
427,126,18
428,126,63
429,85,43
430,126,10
431,114,87
432,114,148
433,114,107
434,86,70
435,86,83
436,127,93
437,127,16
438,86,3
439,86,70
440,127,38
441,114,51
442,86,70
443,127,94
444,86,94
445,86,106
446,123,27
447,49,3
448,132,2
449,132,128
450,132,10
451,132,38
452,49,67
453,129,15
454,49,56
455,129,45
456,49,101
457,131,8
458,131,119
459,117,76
460,131,116
461,131,129
462,131,140
463,117,57
464,131,132
465,130,126
466,132,141
467,135,22
468,135,38
469,130,96
470,136,129
471,136,129
472,136,129
473,139,131
474,139,133
475,117,60
476,136,129
477,139,129
478,136,129
479,133,2
480,117,106
481,132,89
482,132,97
483,91,38
484,91,46
485,55,48
486,55,48
487,55,67
488,91,70
489,91,93
490,55,26
491,146,27
492,142,93
493,142,56
494,141,104
495,141,5
496,142,129
497,147,120
498,145,62
499,142,148
500,141,60
501,142,38
502,142,38
503,146,3
504,146,3
505,149,132
506,146,38
507,146,59
508,142,38
509,142,45
510,146,91
511,149,133
512,146,97
513,146,104
514,142,63
515,150,93
516,150,18
517,148,119
518,146,28
519,150,62
520,150,149
521,148,9
522,148,16
523,148,9
524,146,38
525,151,145
526,148,16
527,150,136
528,150,7
529,148,144
530,151,83
531,151,83
532,151,110
533,153,135
534,153,133
535,150,78
536,146,3
537,150,48
538,150,48
539,150,48
540,150,93
541,150,93
542,150,107
543,99,49
544,64,70
545,99,2
546,64,49
547,99,119
548,64,61
549,150,93
550,122,17
551,122,83
552,122,38
553,122,24
554,160,15
555,160,15
556,99,11
557,122,48
558,160,6
559,157,6
560,157,93
561,167,5
562,51,133
563,159,16
564,165,17
565,165,144
566,170,49
567,167,58
568,170,38
569,170,38
570,165,137
571,165,144
572,165,110
573,165,104
574,167,47
575,173,38
576,167,66
577,159,48
578,173,38
579,159,81
580,165,75
581,91,6
582,91,60
583,91,97
584,91,96
585,177,8
586,177,124
587,163,2
588,163,2
589,175,112
590,175,77
591,163,6
592,163,2
593,175,144
594,163,6
595,178,46
596,178,148
597,179,149
598,181,3
599,179,119
600,181,3
601,183,149
602,180,144
603,180,129
604,180,140
605,178,102
606,181,3
607,181,110
608,152,20
609,187,109
610,101,119
611,152,44
612,152,54
613,186,6
614,186,132
615,152,110
616,152,110
617,152,104
618,186,145
619,187,16
620,186,141
621,188,141
622,186,2
623,183,147
624,186,132
625,188,133
626,186,93
627,190,134
628,190,133
629,183,9
630,190,133
631,190,134
632,189,7
633,190,135
634,183,134
635,190,132
636,183,131
637,187,14
638,190,133
639,192,20
640,192,31
641,192,37
642,192,48
643,183,11
644,196,105
645,192,97
646,189,20
647,196,110
648,192,93
649,189,15
650,189,15
651,194,100
652,196,3
653,194,31
654,194,94
655,196,93
656,183,133
657,196,132
658,183,134
659,196,93
660,183,134
661,196,2
662,198,3
663,198,4
664,202,141
665,198,11
666,198,15
667,198,83
668,201,93
669,198,3
670,202,135
671,204,2
672,204,134
673,204,145
674,202,133
675,206,77
676,206,82
677,50,78
678,206,48
679,206,45
680,206,43
681,206,144
682,50,22
683,206,78
684,50,78
685,206,25
686,206,37
687,207,3
688,207,119
689,207,97
690,211,148
691,211,139
692,211,9
693,211,123
694,212,129
695,212,144
696,212,144
697,212,148
698,212,148
699,212,131
700,212,7
701,212,11
702,212,148
703,212,96
704,212,140
705,212,148
706,212,20
707,10,70
708,10,93
709,10,120
710,10,3
711,10,38
712,10,2
713,10,6
714,10,38
715,10,79
716,10,95
717,216,131
718,216,79
719,216,148
720,218,134
721,218,135
722,216,142
723,218,134
724,216,76
725,10,145
726,216,148
727,216,135
728,216,34
729,222,3
730,223,15
731,224,15
732,222,6
733,222,6
734,222,97
735,223,26
736,223,6
737,223,3
738,223,93
739,223,38
740,222,19
741,223,2
742,226,140
743,223,69
744,223,3
745,223,2
746,223,38
747,223,81
748,223,2
749,226,9
750,226,133
751,226,16
752,225,44
753,225,74
754,229,120
755,229,117
756,229,132
757,229,12
758,229,80
759,229,121
760,229,110
761,229,110
762,229,106
763,85,38
764,85,22
765,85,96
766,85,21
767,219,10
768,219,140
769,231,148
770,219,45
771,85,6
772,219,16
773,227,48
774,85,72
775,219,16
776,227,105
777,234,119
778,234,26
779,234,8
780,234,129
781,234,144
782,234,144
783,234,131
784,234,129
785,234,129
786,232,6
787,232,17
788,232,2
789,234,139
790,234,46
791,240,10
792,235,16
793,240,5
794,237,142
795,237,38
796,235,15
797,236,6
798,235,148
799,240,95
800,236,6
801,236,6
802,236,6
803,244,11
804,18,6
805,18,6
806,18,18
807,18,18
808,18,120
809,18,97
810,18,6
811,18,2
812,18,2
813,18,106
814,245,8
815,246,83
816,245,140
817,245,117
818,246,7
819,246,12
820,57,133
821,247,141
822,246,42
823,57,133
824,57,132
825,57,133
826,246,15
827,57,129
828,57,135
829,246,97
830,248,140
831,254,15
832,252,18
833,254,120
834,252,104
835,248,144
836,254,15
837,57,131
838,57,132
839,57,129
840,254,97
841,57,129
842,258,135
843,258,145
844,258,16
845,258,76
846,258,69
847,258,38
848,258,16
849,258,143
850,258,148
851,230,2
852,258,145
853,258,7
854,258,3
855,217,3
856,230,38
857,217,38
858,217,38
859,259,6
860,262,9
861,262,8
862,262,132
863,262,19
864,261,62
865,262,7
866,262,9
867,261,9
868,262,5
869,261,18
870,262,16
871,262,139
872,46,13
873,46,32
874,46,37
875,46,40
876,46,41
877,46,45
878,46,47
879,46,9
880,46,59
881,266,139
882,46,9
883,46,75
884,270,129
885,270,129
886,268,93
887,270,129
888,270,129
889,272,135
890,272,2
891,272,93
892,272,93
893,272,145
894,272,93
895,272,145
896,272,93
897,272,145
898,272,142
899,272,2
900,272,2
901,272,93
902,272,145
903,272,142
904,272,145
905,272,136
906,272,2
907,272,93
908,272,93
909,275,89
910,278,129
911,275,47
912,275,34
913,275,34
914,275,132
915,275,135
916,275,74
917,278,129
918,278,133
919,281,16
920,281,16
921,281,16
922,281,16
923,281,16
924,281,16
925,281,16
926,286,6
927,282,6
928,281,16
929,281,16
930,286,119
931,286,2
932,286,6
933,281,16
934,286,2
935,284,2
936,281,16
937,281,16
938,283,11
939,287,8
940,287,48
941,287,129
942,287,131
943,246,2
944,287,141
945,283,148
946,283,132
947,283,6
948,287,48
949,283,6
950,287,15
951,287,10
952,287,144
953,287,149
954,289,19
955,287,144
956,287,148
957,287,143
958,287,124
959,287,31
960,287,131
961,289,133
962,287,124
963,290,20
964,290,113
965,291,7
966,290,15
967,290,120
968,290,15
969,291,28
970,291,38
971,291,4
972,290,14
973,291,73
974,291,83
975,290,46
976,290,96
977,293,131
978,293,34
979,293,132
980,29,15
981,29,89
982,29,148
983,293,132
984,293,135
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
